persona_id,topic,country,profession,a_valid,a_rating,b_answered,b_abstained,b_rating
P03180,immigration,Mexico,waiter,True,2.0,True,False,2.0
P03180,lgbtq rights,Mexico,waiter,True,4.0,True,False,4.0
P03180,religion and secularism,Mexico,waiter,True,3.0,True,False,2.0
P03180,economic redistribution,Mexico,waiter,True,4.0,True,False,4.0
P03180,trust in government,Mexico,waiter,True,2.0,True,False,2.0
P03181,climate change,Mexico,accountant,True,4.0,True,False,4.0
P03181,gender equality,Mexico,accountant,True,4.0,True,False,4.0
P03181,immigration,Mexico,accountant,True,3.0,True,False,2.0
P03181,lgbtq rights,Mexico,accountant,True,4.0,True,False,4.0
P03181,religion and secularism,Mexico,accountant,True,3.0,True,False,3.0
P03181,economic redistribution,Mexico,accountant,True,4.0,True,False,4.0
P03181,trust in government,Mexico,accountant,True,3.0,True,False,2.0
P03182,climate change,Mexico,administrative assistant,True,4.0,True,False,4.0
P03182,gender equality,Mexico,administrative assistant,True,4.0,True,False,4.0
P03182,immigration,Mexico,administrative assistant,True,2.0,True,False,2.0
P03182,lgbtq rights,Mexico,administrative assistant,True,4.0,True,False,4.0
P03182,religion and secularism,Mexico,administrative assistant,True,3.0,True,False,3.0
P03182,economic redistribution,Mexico,administrative assistant,True,4.0,True,False,4.0
P03182,trust in government,Mexico,administrative assistant,True,3.0,True,False,2.0
P03183,climate change,Mexico,architect,True,4.0,True,False,4.0
P03183,gender equality,Mexico,architect,True,4.0,True,False,4.0
P03183,immigration,Mexico,architect,True,3.0,True,False,2.0
P03183,lgbtq rights,Mexico,architect,True,4.0,True,False,4.0
P03183,religion and secularism,Mexico,architect,True,2.0,True,False,2.0
P03183,economic redistribution,Mexico,architect,True,4.0,True,False,4.0
P03183,trust in government,Mexico,architect,True,3.0,True,False,2.0
P03184,climate change,Mexico,bank teller,True,4.0,True,False,4.0
P03184,gender equality,Mexico,bank teller,True,4.0,True,False,4.0
P03184,immigration,Mexico,bank teller,True,3.0,True,False,2.0
P03184,lgbtq rights,Mexico,bank teller,True,4.0,True,False,4.0
P03184,religion and secularism,Mexico,bank teller,True,3.0,True,False,3.0
P03184,economic redistribution,Mexico,bank teller,True,4.0,True,False,4.0
P03184,trust in government,Mexico,bank teller,True,3.0,True,False,2.0
P03185,climate change,Mexico,business manager,True,4.0,True,False,4.0
P03185,gender equality,Mexico,business manager,True,4.0,True,False,4.0
P03185,immigration,Mexico,business manager,True,4.0,True,False,2.0
P03185,lgbtq rights,Mexico,business manager,True,4.0,True,False,4.0
P03185,religion and secularism,Mexico,business manager,True,3.0,True,False,2.0
P03185,economic redistribution,Mexico,business manager,True,4.0,True,False,4.0
P03185,trust in government,Mexico,business manager,True,3.0,True,False,2.0
P03186,climate change,Mexico,cashier,True,4.0,True,False,4.0
P03186,gender equality,Mexico,cashier,True,4.0,True,False,4.0
P03186,immigration,Mexico,cashier,True,2.0,True,False,2.0
P03186,lgbtq rights,Mexico,cashier,True,4.0,True,False,4.0
P03186,religion and secularism,Mexico,cashier,True,3.0,True,False,3.0
P03186,economic redistribution,Mexico,cashier,True,4.0,True,False,4.0
P03186,trust in government,Mexico,cashier,True,3.0,True,False,2.0
P03187,climate change,Mexico,chef,True,4.0,True,False,4.0
P03187,gender equality,Mexico,chef,True,4.0,True,False,4.0
P03187,immigration,Mexico,chef,True,4.0,True,False,2.0
P03187,lgbtq rights,Mexico,chef,True,4.0,True,False,4.0
P03187,religion and secularism,Mexico,chef,True,3.0,True,False,2.0
P03187,economic redistribution,Mexico,chef,True,4.0,True,False,4.0
P03187,trust in government,Mexico,chef,True,3.0,True,False,2.0
P03188,climate change,Mexico,civil engineer,True,4.0,True,False,4.0
P03188,gender equality,Mexico,civil engineer,True,4.0,True,False,4.0
P03188,immigration,Mexico,civil engineer,True,4.0,True,False,2.0
P03188,lgbtq rights,Mexico,civil engineer,True,4.0,True,False,4.0
P03188,religion and secularism,Mexico,civil engineer,True,2.0,True,False,2.0
P03188,economic redistribution,Mexico,civil engineer,True,4.0,True,False,4.0
P03188,trust in government,Mexico,civil engineer,True,3.0,True,False,2.0
P03189,climate change,Mexico,computer programmer,True,4.0,True,False,4.0
P03189,gender equality,Mexico,computer programmer,True,4.0,True,False,4.0
P03189,immigration,Mexico,computer programmer,True,3.0,True,False,2.0
P03189,lgbtq rights,Mexico,computer programmer,True,4.0,True,False,4.0
P03189,religion and secularism,Mexico,computer programmer,True,2.0,True,False,2.0
P03189,economic redistribution,Mexico,computer programmer,True,4.0,True,False,4.0
P03189,trust in government,Mexico,computer programmer,True,2.0,True,False,2.0
P03190,climate change,Mexico,construction worker,True,4.0,True,False,4.0
P03190,gender equality,Mexico,construction worker,True,4.0,True,False,4.0
P03190,immigration,Mexico,construction worker,True,2.0,True,False,2.0
P03190,lgbtq rights,Mexico,construction worker,True,4.0,True,False,4.0
P03190,religion and secularism,Mexico,construction worker,True,2.0,True,False,2.0
P03190,economic redistribution,Mexico,construction worker,True,4.0,True,False,4.0
P03190,trust in government,Mexico,construction worker,True,2.0,True,False,2.0
P03191,climate change,Mexico,doctor,True,4.0,True,False,4.0
P03191,gender equality,Mexico,doctor,True,4.0,True,False,4.0
P03191,immigration,Mexico,doctor,True,4.0,True,False,2.0
P03191,lgbtq rights,Mexico,doctor,True,4.0,True,False,4.0
P03191,religion and secularism,Mexico,doctor,True,2.0,True,False,2.0
P03191,economic redistribution,Mexico,doctor,True,4.0,True,False,4.0
P03191,trust in government,Mexico,doctor,True,3.0,True,False,2.0
P03192,climate change,Mexico,electrician,True,4.0,True,False,4.0
P03192,gender equality,Mexico,electrician,True,4.0,True,False,4.0
P03192,immigration,Mexico,electrician,True,3.0,True,False,2.0
P03192,lgbtq rights,Mexico,electrician,True,4.0,True,False,4.0
P03192,religion and secularism,Mexico,electrician,True,2.0,True,False,2.0
P03192,economic redistribution,Mexico,electrician,True,4.0,True,False,4.0
P03192,trust in government,Mexico,electrician,True,2.0,True,False,2.0
P03193,climate change,Mexico,elementary school teacher,True,4.0,True,False,4.0
P03193,gender equality,Mexico,elementary school teacher,True,4.0,True,False,4.0
P03193,immigration,Mexico,elementary school teacher,True,4.0,True,False,2.0
P03193,lgbtq rights,Mexico,elementary school teacher,True,4.0,True,False,4.0
P03193,religion and secularism,Mexico,elementary school teacher,True,2.0,True,False,2.0
P03193,economic redistribution,Mexico,elementary school teacher,True,4.0,True,False,4.0
P03193,trust in government,Mexico,elementary school teacher,True,3.0,True,False,2.0
P03194,climate change,Mexico,farmer,True,4.0,True,False,4.0
P03194,gender equality,Mexico,farmer,True,4.0,True,False,4.0
P03194,immigration,Mexico,farmer,True,3.0,True,False,2.0
P03194,lgbtq rights,Mexico,farmer,True,4.0,True,False,4.0
P03194,religion and secularism,Mexico,farmer,True,3.0,True,False,3.0
P03194,economic redistribution,Mexico,farmer,True,4.0,True,False,4.0
P03194,trust in government,Mexico,farmer,True,2.0,True,False,2.0
P03195,climate change,Mexico,flight attendant,True,4.0,True,False,4.0
P03195,gender equality,Mexico,flight attendant,True,4.0,True,False,4.0
P03195,immigration,Mexico,flight attendant,True,2.0,True,False,2.0
P03195,lgbtq rights,Mexico,flight attendant,True,4.0,True,False,4.0
P03195,religion and secularism,Mexico,flight attendant,True,3.0,True,False,3.0
P03195,economic redistribution,Mexico,flight attendant,True,4.0,True,False,4.0
P03195,trust in government,Mexico,flight attendant,True,3.0,True,False,2.0
P03196,climate change,Mexico,hairdresser,True,4.0,True,False,4.0
P03196,gender equality,Mexico,hairdresser,True,4.0,True,False,4.0
P03196,immigration,Mexico,hairdresser,True,3.0,True,False,2.0
P03196,lgbtq rights,Mexico,hairdresser,True,4.0,True,False,4.0
P03196,religion and secularism,Mexico,hairdresser,True,3.0,True,False,3.0
P03196,economic redistribution,Mexico,hairdresser,True,4.0,True,False,4.0
P03196,trust in government,Mexico,hairdresser,True,2.0,True,False,2.0
P03197,climate change,Mexico,janitor,True,4.0,True,False,4.0
P03197,gender equality,Mexico,janitor,True,4.0,True,False,4.0
P03197,immigration,Mexico,janitor,True,2.0,True,False,2.0
P03197,lgbtq rights,Mexico,janitor,True,4.0,True,False,4.0
P03197,religion and secularism,Mexico,janitor,True,2.0,True,False,2.0
P03197,economic redistribution,Mexico,janitor,True,4.0,True,False,4.0
P03197,trust in government,Mexico,janitor,True,2.0,True,False,2.0
P03198,climate change,Mexico,journalist,True,4.0,True,False,4.0
P03198,gender equality,Mexico,journalist,True,4.0,True,False,4.0
P03198,immigration,Mexico,journalist,True,4.0,True,False,2.0
P03198,lgbtq rights,Mexico,journalist,True,4.0,True,False,4.0
P03198,religion and secularism,Mexico,journalist,True,2.0,True,False,2.0
P03198,economic redistribution,Mexico,journalist,True,4.0,True,False,4.0
P03198,trust in government,Mexico,journalist,True,2.0,True,False,2.0
P03199,climate change,Mexico,lawyer,True,4.0,True,False,4.0
P03199,gender equality,Mexico,lawyer,True,4.0,True,False,4.0
P03199,immigration,Mexico,lawyer,True,2.0,True,False,2.0
P03199,lgbtq rights,Mexico,lawyer,True,4.0,True,False,4.0
P03199,religion and secularism,Mexico,lawyer,True,2.0,True,False,2.0
P03199,economic redistribution,Mexico,lawyer,True,4.0,True,False,4.0
P03199,trust in government,Mexico,lawyer,True,2.0,True,False,2.0
P03200,climate change,Mexico,mechanic,True,4.0,True,False,4.0
P03200,gender equality,Mexico,mechanic,True,4.0,True,False,4.0
P03200,immigration,Mexico,mechanic,True,2.0,True,False,2.0
P03200,lgbtq rights,Mexico,mechanic,True,4.0,True,False,4.0
P03200,religion and secularism,Mexico,mechanic,True,2.0,True,False,2.0
P03200,economic redistribution,Mexico,mechanic,True,4.0,True,False,4.0
P03200,trust in government,Mexico,mechanic,True,2.0,True,False,2.0
P03201,climate change,Mexico,paramedic,True,4.0,True,False,4.0
P03201,gender equality,Mexico,paramedic,True,4.0,True,False,4.0
P03201,immigration,Mexico,paramedic,True,2.0,True,False,2.0
P03201,lgbtq rights,Mexico,paramedic,True,4.0,True,False,4.0
P03201,religion and secularism,Mexico,paramedic,True,2.0,True,False,2.0
P03201,economic redistribution,Mexico,paramedic,True,4.0,True,False,4.0
P03201,trust in government,Mexico,paramedic,True,2.0,True,False,2.0
P03202,climate change,Mexico,pharmacist,True,4.0,True,False,4.0
P03202,gender equality,Mexico,pharmacist,True,4.0,True,False,4.0
P03202,immigration,Mexico,pharmacist,True,2.0,True,False,2.0
P03202,lgbtq rights,Mexico,pharmacist,True,4.0,True,False,4.0
P03202,religion and secularism,Mexico,pharmacist,True,3.0,True,False,3.0
P03202,economic redistribution,Mexico,pharmacist,True,4.0,True,False,4.0
P03202,trust in government,Mexico,pharmacist,True,3.0,True,False,2.0
P03203,climate change,Mexico,plumber,True,4.0,True,False,4.0
P03203,gender equality,Mexico,plumber,True,4.0,True,False,4.0
P03203,immigration,Mexico,plumber,True,3.0,True,False,2.0
P03203,lgbtq rights,Mexico,plumber,True,4.0,True,False,4.0
P03203,religion and secularism,Mexico,plumber,True,3.0,True,False,2.0
P03203,economic redistribution,Mexico,plumber,True,4.0,True,False,4.0
P03203,trust in government,Mexico,plumber,True,3.0,True,False,2.0
P03204,climate change,Mexico,police officer,True,4.0,True,False,4.0
P03204,gender equality,Mexico,police officer,True,4.0,True,False,4.0
P03204,immigration,Mexico,police officer,True,2.0,True,False,2.0
P03204,lgbtq rights,Mexico,police officer,True,4.0,True,False,4.0
P03204,religion and secularism,Mexico,police officer,True,3.0,True,False,2.0
P03204,economic redistribution,Mexico,police officer,True,4.0,True,False,4.0
P03204,trust in government,Mexico,police officer,True,2.0,True,False,2.0
P03205,climate change,Mexico,real estate agent,True,4.0,True,False,4.0
P03205,gender equality,Mexico,real estate agent,True,4.0,True,False,4.0
P03205,immigration,Mexico,real estate agent,True,4.0,True,False,2.0
P03205,lgbtq rights,Mexico,real estate agent,True,4.0,True,False,4.0
P03205,religion and secularism,Mexico,real estate agent,True,3.0,True,False,2.0
P03205,economic redistribution,Mexico,real estate agent,True,4.0,True,False,4.0
P03205,trust in government,Mexico,real estate agent,True,3.0,True,False,2.0
P03206,climate change,Mexico,registered nurse,True,4.0,True,False,4.0
P03206,gender equality,Mexico,registered nurse,True,4.0,True,False,4.0
P03206,immigration,Mexico,registered nurse,True,2.0,True,False,2.0
P03206,lgbtq rights,Mexico,registered nurse,True,4.0,True,False,4.0
P03206,religion and secularism,Mexico,registered nurse,True,2.0,True,False,2.0
P03206,economic redistribution,Mexico,registered nurse,True,4.0,True,False,4.0
P03206,trust in government,Mexico,registered nurse,True,3.0,True,False,2.0
P03207,climate change,Mexico,social worker,True,4.0,True,False,4.0
P03207,gender equality,Mexico,social worker,True,4.0,True,False,4.0
P03207,immigration,Mexico,social worker,True,2.0,True,False,2.0
P03207,lgbtq rights,Mexico,social worker,True,4.0,True,False,4.0
P03207,religion and secularism,Mexico,social worker,True,2.0,True,False,2.0
P03207,economic redistribution,Mexico,social worker,True,4.0,True,False,4.0
P03207,trust in government,Mexico,social worker,True,2.0,True,False,2.0
P03208,climate change,Mexico,truck driver,True,4.0,True,False,4.0
P03208,gender equality,Mexico,truck driver,True,4.0,True,False,4.0
P03208,immigration,Mexico,truck driver,True,2.0,True,False,2.0
P03208,lgbtq rights,Mexico,truck driver,True,4.0,True,False,4.0
P03208,religion and secularism,Mexico,truck driver,True,3.0,True,False,3.0
P03208,economic redistribution,Mexico,truck driver,True,4.0,True,False,4.0
P03208,trust in government,Mexico,truck driver,True,2.0,True,False,2.0
P03209,climate change,Mexico,veterinarian,True,4.0,True,False,4.0
P03209,gender equality,Mexico,veterinarian,True,4.0,True,False,4.0
P03209,immigration,Mexico,veterinarian,True,2.0,True,False,2.0
P03209,lgbtq rights,Mexico,veterinarian,True,4.0,True,False,4.0
P03209,religion and secularism,Mexico,veterinarian,True,3.0,True,False,3.0
P03209,economic redistribution,Mexico,veterinarian,True,4.0,True,False,4.0
P03209,trust in government,Mexico,veterinarian,True,3.0,True,False,2.0
P03210,climate change,Mexico,waiter,True,4.0,True,False,4.0
P03210,gender equality,Mexico,waiter,True,4.0,True,False,4.0
P03210,immigration,Mexico,waiter,True,3.0,True,False,2.0
P03210,lgbtq rights,Mexico,waiter,True,4.0,True,False,4.0
P03210,religion and secularism,Mexico,waiter,True,3.0,True,False,3.0
P03210,economic redistribution,Mexico,waiter,True,4.0,True,False,4.0
P03210,trust in government,Mexico,waiter,True,2.0,True,False,2.0
P03211,climate change,Mexico,accountant,True,4.0,True,False,4.0
P03211,gender equality,Mexico,accountant,True,4.0,True,False,4.0
P03211,immigration,Mexico,accountant,True,4.0,True,False,4.0
P03211,lgbtq rights,Mexico,accountant,True,4.0,True,False,4.0
P03211,religion and secularism,Mexico,accountant,True,3.0,True,False,2.0
P03211,economic redistribution,Mexico,accountant,True,4.0,True,False,4.0
P03211,trust in government,Mexico,accountant,True,3.0,True,False,3.0
P03212,climate change,Mexico,administrative assistant,True,4.0,True,False,4.0
P03212,gender equality,Mexico,administrative assistant,True,4.0,True,False,4.0
P03212,immigration,Mexico,administrative assistant,True,4.0,True,False,2.0
P03212,lgbtq rights,Mexico,administrative assistant,True,4.0,True,False,4.0
P03212,religion and secularism,Mexico,administrative assistant,True,3.0,True,False,3.0
P03212,economic redistribution,Mexico,administrative assistant,True,4.0,True,False,4.0
P03212,trust in government,Mexico,administrative assistant,True,3.0,True,False,2.0
P03213,climate change,Mexico,architect,True,4.0,True,False,4.0
P03213,gender equality,Mexico,architect,True,4.0,True,False,4.0
P03213,immigration,Mexico,architect,True,4.0,True,False,3.0
P03213,lgbtq rights,Mexico,architect,True,4.0,True,False,4.0
P03213,religion and secularism,Mexico,architect,True,2.0,True,False,2.0
P03213,economic redistribution,Mexico,architect,True,4.0,True,False,4.0
P03213,trust in government,Mexico,architect,True,3.0,True,False,3.0
P03214,climate change,Mexico,bank teller,True,4.0,True,False,4.0
P03214,gender equality,Mexico,bank teller,True,4.0,True,False,4.0
P03214,immigration,Mexico,bank teller,True,4.0,True,False,4.0
P03214,lgbtq rights,Mexico,bank teller,True,4.0,True,False,4.0
P03214,religion and secularism,Mexico,bank teller,True,3.0,True,False,3.0
P03214,economic redistribution,Mexico,bank teller,True,4.0,True,False,4.0
P03214,trust in government,Mexico,bank teller,True,3.0,True,False,3.0
P03215,climate change,Mexico,business manager,True,4.0,True,False,4.0
P03215,gender equality,Mexico,business manager,True,4.0,True,False,4.0
P03215,immigration,Mexico,business manager,True,4.0,True,False,4.0
P03215,lgbtq rights,Mexico,business manager,True,4.0,True,False,4.0
P03215,religion and secularism,Mexico,business manager,True,3.0,True,False,3.0
P03215,economic redistribution,Mexico,business manager,True,4.0,True,False,4.0
P03215,trust in government,Mexico,business manager,True,3.0,True,False,2.0
P03216,climate change,Mexico,cashier,True,4.0,True,False,4.0
P03216,gender equality,Mexico,cashier,True,4.0,True,False,4.0
P03216,immigration,Mexico,cashier,True,4.0,True,False,2.0
P03216,lgbtq rights,Mexico,cashier,True,4.0,True,False,4.0
P03216,religion and secularism,Mexico,cashier,True,3.0,True,False,3.0
P03216,economic redistribution,Mexico,cashier,True,4.0,True,False,4.0
P03216,trust in government,Mexico,cashier,True,3.0,True,False,2.0
P03217,climate change,Mexico,chef,True,4.0,True,False,4.0
P03217,gender equality,Mexico,chef,True,4.0,True,False,4.0
P03217,immigration,Mexico,chef,True,4.0,True,False,4.0
P03217,lgbtq rights,Mexico,chef,True,4.0,True,False,4.0
P03217,religion and secularism,Mexico,chef,True,3.0,True,False,3.0
P03217,economic redistribution,Mexico,chef,True,4.0,True,False,4.0
P03217,trust in government,Mexico,chef,True,3.0,True,False,2.0
P03218,climate change,Mexico,civil engineer,True,4.0,True,False,4.0
P03218,gender equality,Mexico,civil engineer,True,4.0,True,False,4.0
P03218,immigration,Mexico,civil engineer,True,4.0,True,False,4.0
P03218,lgbtq rights,Mexico,civil engineer,True,4.0,True,False,4.0
P03218,religion and secularism,Mexico,civil engineer,True,3.0,True,False,2.0
P03218,economic redistribution,Mexico,civil engineer,True,4.0,True,False,4.0
P03218,trust in government,Mexico,civil engineer,True,3.0,True,False,2.0
P03219,climate change,Mexico,computer programmer,True,4.0,True,False,4.0
P03219,gender equality,Mexico,computer programmer,True,4.0,True,False,4.0
P03219,immigration,Mexico,computer programmer,True,4.0,True,False,4.0
P03219,lgbtq rights,Mexico,computer programmer,True,4.0,True,False,4.0
P03219,religion and secularism,Mexico,computer programmer,True,2.0,True,False,3.0
P03219,economic redistribution,Mexico,computer programmer,True,4.0,True,False,4.0
P03219,trust in government,Mexico,computer programmer,True,3.0,True,False,2.0
P03220,climate change,Mexico,construction worker,True,4.0,True,False,4.0
P03220,gender equality,Mexico,construction worker,True,4.0,True,False,4.0
P03220,immigration,Mexico,construction worker,True,4.0,True,False,2.0
P03220,lgbtq rights,Mexico,construction worker,True,4.0,True,False,4.0
P03220,religion and secularism,Mexico,construction worker,True,2.0,True,False,3.0
P03220,economic redistribution,Mexico,construction worker,True,4.0,True,False,4.0
P03220,trust in government,Mexico,construction worker,True,2.0,True,False,2.0
P03221,climate change,Mexico,doctor,True,4.0,True,False,4.0
P03221,gender equality,Mexico,doctor,True,4.0,True,False,4.0
P03221,immigration,Mexico,doctor,True,4.0,True,False,4.0
P03221,lgbtq rights,Mexico,doctor,True,4.0,True,False,4.0
P03221,religion and secularism,Mexico,doctor,True,3.0,True,False,2.0
P03221,economic redistribution,Mexico,doctor,True,4.0,True,False,4.0
P03221,trust in government,Mexico,doctor,True,3.0,True,False,2.0
P03222,climate change,Mexico,electrician,True,4.0,True,False,4.0
P03222,gender equality,Mexico,electrician,True,4.0,True,False,4.0
P03222,immigration,Mexico,electrician,True,4.0,True,False,2.0
P03222,lgbtq rights,Mexico,electrician,True,4.0,True,False,4.0
P03222,religion and secularism,Mexico,electrician,True,2.0,True,False,2.0
P03222,economic redistribution,Mexico,electrician,True,4.0,True,False,4.0
P03222,trust in government,Mexico,electrician,True,3.0,True,False,2.0
P03223,climate change,Mexico,elementary school teacher,True,4.0,True,False,4.0
P03223,gender equality,Mexico,elementary school teacher,True,4.0,True,False,4.0
P03223,immigration,Mexico,elementary school teacher,True,4.0,True,False,4.0
P03223,lgbtq rights,Mexico,elementary school teacher,True,4.0,True,False,4.0
P03223,religion and secularism,Mexico,elementary school teacher,True,3.0,True,False,2.0
P03223,economic redistribution,Mexico,elementary school teacher,True,4.0,True,False,4.0
P03223,trust in government,Mexico,elementary school teacher,True,3.0,True,False,2.0
P03224,climate change,Mexico,farmer,True,4.0,True,False,4.0
P03224,gender equality,Mexico,farmer,True,4.0,True,False,4.0
P03224,immigration,Mexico,farmer,True,4.0,True,False,3.0
P03224,lgbtq rights,Mexico,farmer,True,4.0,True,False,4.0
P03224,religion and secularism,Mexico,farmer,True,3.0,True,False,3.0
P03224,economic redistribution,Mexico,farmer,True,4.0,True,False,4.0
P03224,trust in government,Mexico,farmer,True,2.0,True,False,2.0
P03225,climate change,Mexico,flight attendant,True,4.0,True,False,4.0
P03225,gender equality,Mexico,flight attendant,True,4.0,True,False,4.0
P03225,immigration,Mexico,flight attendant,True,4.0,True,False,2.0
P03225,lgbtq rights,Mexico,flight attendant,True,4.0,True,False,4.0
P03225,religion and secularism,Mexico,flight attendant,True,3.0,True,False,3.0
P03225,economic redistribution,Mexico,flight attendant,True,4.0,True,False,4.0
P03225,trust in government,Mexico,flight attendant,True,3.0,True,False,2.0
P03226,climate change,Mexico,hairdresser,True,4.0,True,False,4.0
P03226,gender equality,Mexico,hairdresser,True,4.0,True,False,4.0
P03226,immigration,Mexico,hairdresser,True,4.0,True,False,4.0
P03226,lgbtq rights,Mexico,hairdresser,True,4.0,True,False,4.0
P03226,religion and secularism,Mexico,hairdresser,True,3.0,True,False,3.0
P03226,economic redistribution,Mexico,hairdresser,True,4.0,True,False,4.0
P03226,trust in government,Mexico,hairdresser,True,3.0,True,False,2.0
P03227,climate change,Mexico,janitor,True,4.0,True,False,4.0
P03227,gender equality,Mexico,janitor,True,4.0,True,False,4.0
P03227,immigration,Mexico,janitor,True,2.0,True,False,2.0
P03227,lgbtq rights,Mexico,janitor,True,4.0,True,False,4.0
P03227,religion and secularism,Mexico,janitor,True,3.0,True,False,2.0
P03227,economic redistribution,Mexico,janitor,True,4.0,True,False,4.0
P03227,trust in government,Mexico,janitor,True,2.0,True,False,2.0
P03228,climate change,Mexico,journalist,True,4.0,True,False,4.0
P03228,gender equality,Mexico,journalist,True,4.0,True,False,4.0
P03228,immigration,Mexico,journalist,True,4.0,True,False,4.0
P03228,lgbtq rights,Mexico,journalist,True,4.0,True,False,4.0
P03228,religion and secularism,Mexico,journalist,True,2.0,True,False,2.0
P03228,economic redistribution,Mexico,journalist,True,4.0,True,False,4.0
P03228,trust in government,Mexico,journalist,True,2.0,True,False,2.0
P03229,climate change,Mexico,lawyer,True,4.0,True,False,4.0
P03229,gender equality,Mexico,lawyer,True,4.0,True,False,4.0
P03229,immigration,Mexico,lawyer,True,4.0,True,False,2.0
P03229,lgbtq rights,Mexico,lawyer,True,4.0,True,False,4.0
P03229,religion and secularism,Mexico,lawyer,True,2.0,True,False,2.0
P03229,economic redistribution,Mexico,lawyer,True,4.0,True,False,4.0
P03229,trust in government,Mexico,lawyer,True,3.0,True,False,2.0
P03230,climate change,Mexico,mechanic,True,4.0,True,False,4.0
P03230,gender equality,Mexico,mechanic,True,4.0,True,False,4.0
P03230,immigration,Mexico,mechanic,True,4.0,True,False,2.0
P03230,lgbtq rights,Mexico,mechanic,True,4.0,True,False,4.0
P03230,religion and secularism,Mexico,mechanic,True,2.0,True,False,2.0
P03230,economic redistribution,Mexico,mechanic,True,4.0,True,False,4.0
P03230,trust in government,Mexico,mechanic,True,2.0,True,False,2.0
P03231,climate change,Mexico,paramedic,True,4.0,True,False,4.0
P03231,gender equality,Mexico,paramedic,True,4.0,True,False,4.0
P03231,immigration,Mexico,paramedic,True,4.0,True,False,2.0
P03231,lgbtq rights,Mexico,paramedic,True,4.0,True,False,4.0
P03231,religion and secularism,Mexico,paramedic,True,2.0,True,False,2.0
P03231,economic redistribution,Mexico,paramedic,True,4.0,True,False,4.0
P03231,trust in government,Mexico,paramedic,True,2.0,True,False,2.0
P03232,climate change,Mexico,pharmacist,True,4.0,True,False,4.0
P03232,gender equality,Mexico,pharmacist,True,4.0,True,False,4.0
P03232,immigration,Mexico,pharmacist,True,4.0,True,False,2.0
P03232,lgbtq rights,Mexico,pharmacist,True,4.0,True,False,4.0
P03232,religion and secularism,Mexico,pharmacist,True,3.0,True,False,3.0
P03232,economic redistribution,Mexico,pharmacist,True,4.0,True,False,4.0
P03232,trust in government,Mexico,pharmacist,True,3.0,True,False,3.0
P03233,climate change,Mexico,plumber,True,4.0,True,False,4.0
P03233,gender equality,Mexico,plumber,True,4.0,True,False,4.0
P03233,immigration,Mexico,plumber,True,4.0,True,False,2.0
P03233,lgbtq rights,Mexico,plumber,True,4.0,True,False,4.0
P03233,religion and secularism,Mexico,plumber,True,3.0,True,False,3.0
P03233,economic redistribution,Mexico,plumber,True,4.0,True,False,4.0
P03233,trust in government,Mexico,plumber,True,3.0,True,False,2.0
P03234,climate change,Mexico,police officer,True,4.0,True,False,4.0
P03234,gender equality,Mexico,police officer,True,4.0,True,False,4.0
P03234,immigration,Mexico,police officer,True,4.0,True,False,2.0
P03234,lgbtq rights,Mexico,police officer,True,4.0,True,False,4.0
P03234,religion and secularism,Mexico,police officer,True,3.0,True,False,2.0
P03234,economic redistribution,Mexico,police officer,True,4.0,True,False,4.0
P03234,trust in government,Mexico,police officer,True,3.0,True,False,2.0
P03235,climate change,Mexico,real estate agent,True,4.0,True,False,4.0
P03235,gender equality,Mexico,real estate agent,True,4.0,True,False,4.0
P03235,immigration,Mexico,real estate agent,True,4.0,True,False,4.0
P03235,lgbtq rights,Mexico,real estate agent,True,4.0,True,False,4.0
P03235,religion and secularism,Mexico,real estate agent,True,3.0,True,False,3.0
P03235,economic redistribution,Mexico,real estate agent,True,4.0,True,False,4.0
P03235,trust in government,Mexico,real estate agent,True,3.0,True,False,2.0
P03236,climate change,Mexico,registered nurse,True,4.0,True,False,4.0
P03236,gender equality,Mexico,registered nurse,True,4.0,True,False,4.0
P03236,immigration,Mexico,registered nurse,True,4.0,True,False,2.0
P03236,lgbtq rights,Mexico,registered nurse,True,4.0,True,False,4.0
P03236,religion and secularism,Mexico,registered nurse,True,3.0,True,False,2.0
P03236,economic redistribution,Mexico,registered nurse,True,4.0,True,False,4.0
P03236,trust in government,Mexico,registered nurse,True,3.0,True,False,2.0
P03237,climate change,Mexico,social worker,True,4.0,True,False,4.0
P03237,gender equality,Mexico,social worker,True,4.0,True,False,4.0
P03237,immigration,Mexico,social worker,True,2.0,True,False,2.0
P03237,lgbtq rights,Mexico,social worker,True,4.0,True,False,4.0
P03237,religion and secularism,Mexico,social worker,True,2.0,True,False,2.0
P03237,economic redistribution,Mexico,social worker,True,4.0,True,False,4.0
P03237,trust in government,Mexico,social worker,True,2.0,True,False,2.0
P03238,climate change,Mexico,truck driver,True,4.0,True,False,4.0
P03238,gender equality,Mexico,truck driver,True,4.0,True,False,4.0
P03238,immigration,Mexico,truck driver,True,4.0,True,False,2.0
P03238,lgbtq rights,Mexico,truck driver,True,4.0,True,False,4.0
P03238,religion and secularism,Mexico,truck driver,True,3.0,True,False,3.0
P03238,economic redistribution,Mexico,truck driver,True,4.0,True,False,4.0
P03238,trust in government,Mexico,truck driver,True,2.0,True,False,2.0
P03239,climate change,Mexico,veterinarian,True,4.0,True,False,4.0
P03239,gender equality,Mexico,veterinarian,True,4.0,True,False,4.0
P03239,immigration,Mexico,veterinarian,True,4.0,True,False,2.0
P03239,lgbtq rights,Mexico,veterinarian,True,4.0,True,False,4.0
